Clone,CB_3Min,CB_3Msev,CGM_1sev,CGM_2sev,CMO_1Min,CMO_3Min,CMO_1Msev,CMO_3Msev
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,1,2,2,NA,NA,0,NA,1
IITA-TMS-IBA982101,1,2,2,NA,NA,0,NA,1
IITA-TMS-IBA982101,1,2,3,NA,NA,0,NA,1
IITA-TMS-IBA982101,1,2,4,NA,NA,0,NA,1
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,1,2,NA,NA,0.11,0,2,1
TMEB419,1,2,NA,NA,0,0,1,1
TMEB419,0.95,2,NA,NA,0,0,1,1
TMEB419,0,1,NA,NA,0,0,1,1
TMEB419,0,1,NA,NA,0.07,0,2,1
TMEB419,0.12,2,NA,NA,0,0,1,1
TMEB419,0.94,3,3,NA,0,0.03,1,3
TMEB419,1,3,3,NA,0.03,0.08,2,3
TMEB419,0.97,3,3,NA,0,0.08,1,3
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,0.76,2,NA,NA,0,0,1,1
TMEB419,0,1,NA,NA,0,0,1,1
TMEB419,0.34,2,NA,NA,0,0,1,1
TMEB419,0.39,2,NA,NA,0,0,1,1
TMEB419,0.68,3,NA,NA,0,0,1,1
TMEB419,0.81,3,NA,NA,0,0,1,1
TMEB419,NA,2,5,2,0,0,3,3
TMEB419,1,2,5,2,0.1,0.1,3,3
TMEB419,1,2,5,2,0,0.2,3,3
TMEB419,0,1,5,2,0,0.1,1,3
TMEB419,0,1,5,2,0.1,0.1,3,3
TMEB419,0,1,5,2,0,0,1,3
TMEB419,0.1,3,3,NA,0.1,0.1,3,3
TMEB419,0.8,3,3,NA,0.1,0,3,1
TMEB419,0.3,3,4,NA,0.1,0,3,1
TMEB419,0.8,3,4,NA,0.2,0.1,3,3
TMEB419,0.6,3,4,NA,0.4,0.4,4,3
TMEB419,0.3,3,3,NA,0.2,0.1,3,3
TMEB419,0.56,3,NA,NA,0,0,1,1
TMEB419,0.26,2,NA,NA,0,0,1,1
TMEB419,0.19,3,NA,NA,0,0,1,1
TMEB419,0.42,3,NA,NA,0,0,1,1
TMEB419,0.26,2,NA,NA,0,0,1,1
TMEB419,0.53,2,NA,NA,0.18,0.29,3,3
TMEB419,0,1,NA,NA,0,0,1,1
TMEB419,0.28,2,NA,NA,0,0,1,1
TMEB419,0,1,NA,NA,0,0,1,1
TMEB419,0,1,NA,NA,0.12,0.26,2,3
TMEB419,0,1,NA,NA,0,0.12,1,2
TMEB419,0,1,NA,NA,0,0.19,1,3
TMEB419,0,2,2,NA,0,0,1,3
TMEB419,1,2,2,NA,0,0.1,3,3
TMEB419,1,2,2,NA,0.1,0.2,3,3
TMEB419,0,1,3,2,0,0.1,1,3
TMEB419,0,1,4,2,0,0.1,1,3
TMEB419,0,1,3,2,0,0,1,3
TMEB419,0.24,2,2,NA,0,0,1,1
TMEB419,0.3,2,2,NA,0.11,0,3,1
TMEB419,0.31,3,2,NA,0.06,0,2,1
TMEB419,0.28,3,2,NA,0.19,0,3,1
TMEB419,0.29,2,3,NA,0.11,0,3,1
TMEB419,0.32,3,3,NA,0,0,1,1
TMEB419,0,1,2,4,0.1,0,2,1
TMEB419,0,1,2,4,0.1,0,2,1
TMEB419,0,1,1,4,0,0,1,1
TMEB419,0.3,2,4,NA,0,0,1,1
TMEB419,0.1,2,4,NA,0,0,1,1
TMEB419,0.1,2,4,NA,0,0,1,1
TMEB419,0.28,2,3,2,0,0,1,1
TMEB419,0.39,2,3,3,0,0,1,1
TMEB419,0.4,2,3,4,0,0,1,1
TMEB419,0.36,2,2,4,0,0.02,1,3
TMEB419,0.64,2,2,3,0.08,0.08,2,2
TMEB419,0.73,2,2,3,0.03,0,3,1
TMEB419,0.64,2,4,NA,0,0,1,1
TMEB419,1,2,4,NA,0.06,0,3,1
TMEB419,0.91,2,4,NA,0,0,1,1
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,1,2,3,NA,NA,0,NA,1
TMEB419,1,2,3,NA,NA,0,NA,1
TMEB419,1,2,4,NA,NA,0,NA,1
TMEB419,1,2,4,NA,NA,0,NA,1
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMEB419,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,1,2,NA,NA,0,0,1,1
TMS13F1021P0008,1,2,NA,NA,0,0,1,1
TMS13F1021P0008,0.94,2,NA,NA,0,0,1,1
TMS13F1021P0008,0.89,3,2,NA,0,0,1,1
TMS13F1021P0008,0.89,3,2,NA,0,0,1,1
TMS13F1021P0008,0.89,3,2,NA,0,0,1,1
TMS13F1021P0008,0.35,2,NA,NA,0,0,1,1
TMS13F1021P0008,0.08,2,NA,NA,0,0,1,1
TMS13F1021P0008,0.13,2,NA,NA,0,0,1,1
TMS13F1021P0008,0.5,2,4,2,0,0,1,1
TMS13F1021P0008,1,2,4,2,0,0,1,1
TMS13F1021P0008,1,2,4,2,0,0,1,1
TMS13F1021P0008,0.5,3,4,NA,0,0,1,1
TMS13F1021P0008,0.3,3,4,NA,0.1,0,3,1
TMS13F1021P0008,0.3,3,4,NA,0,0,1,1
TMS13F1021P0008,0,1,NA,NA,0,0,1,1
TMS13F1021P0008,0.57,3,NA,NA,0,0,1,1
TMS13F1021P0008,0.26,2,NA,NA,0,0,1,1
TMS13F1021P0008,0,1,NA,NA,0,0,1,1
TMS13F1021P0008,0,1,NA,NA,0,0,1,1
TMS13F1021P0008,0,1,NA,NA,0,0,1,1
TMS13F1021P0008,0.5,2,2,NA,0,0,1,1
TMS13F1021P0008,1,2,2,NA,0,0,1,1
TMS13F1021P0008,1,2,2,NA,0,0,1,1
TMS13F1021P0008,0,1,2,NA,0,0,1,1
TMS13F1021P0008,0.27,2,2,NA,0,0,1,1
TMS13F1021P0008,0,1,2,NA,0,0,1,1
TMS13F1021P0008,0,1,3,4,0,0,1,1
TMS13F1021P0008,0,1,3,4,0.1,0,2,1
TMS13F1021P0008,0,1,2,4,0,0,1,1
TMS13F1021P0008,0.31,2,2,2,0,0,1,1
TMS13F1021P0008,0.3,2,2,2,0,0,1,1
TMS13F1021P0008,0.55,2,2,2,0,0,1,1
TMS13F1021P0008,0.83,3,3,NA,0,0,1,1
TMS13F1021P0008,1,2,3,NA,0,0,1,1
TMS13F1021P0008,1,2,3,NA,0,0,1,1
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1021P0008,1,2,4,NA,NA,0,NA,1
TMS13F1021P0008,1,2,4,NA,NA,0,NA,1
TMS13F1049P0001,0,1,NA,NA,0,0.03,1,3
TMS13F1049P0001,0,1,NA,NA,0,0,1,1
TMS13F1049P0001,0,1,NA,NA,0,0,1,1
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,0.34,2,NA,NA,0,0,1,1
TMS13F1049P0001,0.57,2,NA,NA,0,0,1,1
TMS13F1049P0001,0.36,2,NA,NA,0,0,1,1
TMS13F1049P0001,0,1,4,2,0,0,1,1
TMS13F1049P0001,0,1,4,2,0,0,1,1
TMS13F1049P0001,0,1,4,2,0,0,1,1
TMS13F1049P0001,0.5,3,4,NA,0,0,1,1
TMS13F1049P0001,0.5,3,4,NA,0,0,1,1
TMS13F1049P0001,0.4,3,4,NA,0,0,1,1
TMS13F1049P0001,0,1,NA,NA,0.06,0,3,1
TMS13F1049P0001,0,1,NA,NA,0,0,1,1
TMS13F1049P0001,0,1,NA,NA,0.11,0,3,1
TMS13F1049P0001,0,1,NA,NA,0,0,1,1
TMS13F1049P0001,0,1,NA,NA,0.09,0.11,3,3
TMS13F1049P0001,0,1,NA,NA,0.41,0.29,4,4
TMS13F1049P0001,0,1,3,2,0,0,1,1
TMS13F1049P0001,0,1,3,2,0,0,1,1
TMS13F1049P0001,0,1,3,2,0,0,1,1
TMS13F1049P0001,0.19,2,2,NA,0.13,0,3,1
TMS13F1049P0001,0.07,2,2,NA,0,0,1,1
TMS13F1049P0001,0.26,2,1,NA,0.09,0,3,1
TMS13F1049P0001,0.5,2,3,NA,0,0,1,1
TMS13F1049P0001,0,1,4,NA,0,0,1,1
TMS13F1049P0001,0.1,2,4,NA,0,0,1,1
TMS13F1049P0001,0.68,2,2,3,0,0,1,1
TMS13F1049P0001,0.8,2,2,3,0,0,1,1
TMS13F1049P0001,0.6,2,2,3,0,0,1,1
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,1,2,2,NA,NA,0,NA,1
TMS13F1049P0001,1,2,4,NA,NA,0,NA,1
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1049P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,1,2,NA,NA,0,0,1,1
TMS13F1114P0001,1,2,NA,NA,0,0,1,1
TMS13F1114P0001,1,2,NA,NA,0,0,1,1
TMS13F1114P0001,0.89,3,2,NA,0,0,1,1
TMS13F1114P0001,0.89,2,2,NA,0,0,1,1
TMS13F1114P0001,0.94,3,2,NA,0,0,1,1
TMS13F1114P0001,0.5,2,NA,NA,0,0,1,1
TMS13F1114P0001,0,1,NA,NA,0,0,1,1
TMS13F1114P0001,0.4,2,NA,NA,0,0,1,1
TMS13F1114P0001,1,2,4,2,0,0,1,1
TMS13F1114P0001,1,2,4,2,0,0,1,1
TMS13F1114P0001,1,2,3,2,0,0,1,1
TMS13F1114P0001,0.5,3,3,NA,0,0,1,1
TMS13F1114P0001,0.4,3,4,NA,0,0,1,1
TMS13F1114P0001,0.6,3,4,NA,0,0,1,1
TMS13F1114P0001,0.14,2,NA,NA,0,0,1,1
TMS13F1114P0001,0.28,2,NA,NA,0,0,1,1
TMS13F1114P0001,0,NA,NA,NA,0,0,1,NA
TMS13F1114P0001,0,1,NA,NA,0,0,1,1
TMS13F1114P0001,0,1,NA,NA,0,0,1,1
TMS13F1114P0001,0,1,NA,NA,0,0,1,1
TMS13F1114P0001,1,2,2,NA,0,0,1,1
TMS13F1114P0001,1,2,2,NA,0,0,1,1
TMS13F1114P0001,1,2,2,NA,0,0,1,1
TMS13F1114P0001,0,1,2,NA,0,0,1,1
TMS13F1114P0001,0,1,2,NA,0,0,1,1
TMS13F1114P0001,0,1,2,NA,0,0,1,1
TMS13F1114P0001,0,1,1,4,0,0,1,1
TMS13F1114P0001,0,1,1,4,0,0,1,1
TMS13F1114P0001,0,1,2,4,0,0,1,1
TMS13F1114P0001,0.33,2,2,2,0,0,1,1
TMS13F1114P0001,0.45,2,3,2,0,0,1,1
TMS13F1114P0001,0.43,2,2,2,0,0,1,1
TMS13F1114P0001,0.85,2,3,NA,0,0,1,1
TMS13F1114P0001,1,2,3,NA,0,0,1,1
TMS13F1114P0001,1,2,2,NA,0,0,1,1
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1114P0001,1,2,3,NA,NA,0,NA,1
TMS13F1114P0001,1,2,4,NA,NA,0,NA,1
TMS13F1126P0003,0,1,NA,NA,0,0,1,1
TMS13F1126P0003,0,1,NA,NA,0,0,1,1
TMS13F1126P0003,0,1,NA,NA,0,0,1,1
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,0,1,4,2,0,0,1,1
TMS13F1126P0003,0,1,5,2,0,0,1,1
TMS13F1126P0003,0,1,5,2,0,0,1,1
TMS13F1126P0003,0.5,3,4,NA,0,0,1,1
TMS13F1126P0003,0.8,3,4,NA,0,0,1,1
TMS13F1126P0003,0.6,3,3,NA,0,0,1,1
TMS13F1126P0003,0.28,3,NA,NA,0,0,1,1
TMS13F1126P0003,0,1,NA,NA,0,0,1,1
TMS13F1126P0003,0,1,NA,NA,0,0,1,1
TMS13F1126P0003,0,1,NA,NA,0,0,1,1
TMS13F1126P0003,0,1,NA,NA,0,0,1,1
TMS13F1126P0003,0,1,NA,NA,0,0,1,1
TMS13F1126P0003,0,1,3,2,0,0,1,1
TMS13F1126P0003,0,1,4,2,0,0,1,1
TMS13F1126P0003,0,1,4,2,0,0,1,1
TMS13F1126P0003,0,1,2,NA,0.06,0,1,1
TMS13F1126P0003,0,1,2,NA,0,0,1,1
TMS13F1126P0003,0.8,2,4,NA,0,0,1,1
TMS13F1126P0003,0,1,4,NA,0,0,1,1
TMS13F1126P0003,0,1,4,NA,0,0,1,1
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,1,2,4,NA,NA,0,NA,1
TMS13F1126P0003,1,2,4,NA,NA,0,NA,1
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1126P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,1,2,NA,NA,0,0,1,1
TMS13F1182P0002,1,2,NA,NA,0,0,1,1
TMS13F1182P0002,1,2,NA,NA,0,0,1,1
TMS13F1182P0002,1,3,2,NA,0,0,1,1
TMS13F1182P0002,0.89,3,3,NA,0,0,1,1
TMS13F1182P0002,1,3,3,NA,0,0,1,1
TMS13F1182P0002,0.29,2,NA,NA,0,0,1,1
TMS13F1182P0002,0.17,2,NA,NA,0,0,1,1
TMS13F1182P0002,0.38,2,NA,NA,0,0,1,1
TMS13F1182P0002,0.7,2,4,2,0,0.1,1,2
TMS13F1182P0002,1,2,5,2,0,0.1,1,2
TMS13F1182P0002,1,2,5,2,0,0.1,1,3
TMS13F1182P0002,0.6,3,2,NA,0,0,1,1
TMS13F1182P0002,0.3,2,4,NA,0.1,0,2,1
TMS13F1182P0002,0.7,3,3,NA,0,0,3,1
TMS13F1182P0002,0,1,NA,NA,0,0,1,1
TMS13F1182P0002,0.36,2,NA,NA,0,0,1,1
TMS13F1182P0002,0,1,NA,NA,0,0,1,1
TMS13F1182P0002,0,1,NA,NA,0,0,1,1
TMS13F1182P0002,0,1,NA,NA,0,0.09,1,2
TMS13F1182P0002,0,1,NA,NA,0,0,1,1
TMS13F1182P0002,0.7,2,2,NA,0,0.1,1,2
TMS13F1182P0002,1,2,2,NA,0,0.1,1,2
TMS13F1182P0002,1,2,2,NA,0,0.1,1,3
TMS13F1182P0002,0,1,2,NA,0,0,1,1
TMS13F1182P0002,0,1,2,NA,0,0,1,1
TMS13F1182P0002,0.22,2,2,NA,0,0,1,1
TMS13F1182P0002,0,1,2,4,0,0,1,1
TMS13F1182P0002,0,1,1,4,0,0,1,1
TMS13F1182P0002,0,1,1,4,0,0,1,1
TMS13F1182P0002,0.38,2,3,2,0,0,1,1
TMS13F1182P0002,0.36,2,2,3,0,0,1,1
TMS13F1182P0002,0.5,2,5,3,0,0,1,1
TMS13F1182P0002,1,3,3,NA,0,0,1,1
TMS13F1182P0002,1,2,4,NA,0,0,1,1
TMS13F1182P0002,1,2,4,NA,0,0,1,1
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1182P0002,1,2,3,NA,NA,0,NA,1
TMS13F1182P0002,1,2,3,NA,NA,0,NA,1
TMS13F1304P0003,0,1,NA,NA,0,0,1,1
TMS13F1304P0003,0,1,NA,NA,0,0,1,1
TMS13F1304P0003,0,1,NA,NA,0,0,1,1
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,0.3,2,NA,NA,0,0,1,1
TMS13F1304P0003,0.63,2,NA,NA,0,0,1,1
TMS13F1304P0003,0.29,3,NA,NA,0,0,1,1
TMS13F1304P0003,0.2,1,5,2,0,0,1,1
TMS13F1304P0003,0,1,5,2,0,0,1,1
TMS13F1304P0003,0,1,5,2,0,0,1,1
TMS13F1304P0003,0.3,3,4,NA,0.1,0,3,1
TMS13F1304P0003,0.5,3,4,NA,0.1,0,3,1
TMS13F1304P0003,0.5,3,3,NA,0.1,0,3,1
TMS13F1304P0003,0,1,NA,NA,0,0,1,1
TMS13F1304P0003,0,1,NA,NA,0,0,1,1
TMS13F1304P0003,0.6,2,NA,NA,0,0,1,1
TMS13F1304P0003,0,1,NA,NA,0,0.3,1,2
TMS13F1304P0003,0,1,NA,NA,0,0,1,1
TMS13F1304P0003,0,1,NA,NA,0,0,1,1
TMS13F1304P0003,0.2,1,3,2,0,0,1,1
TMS13F1304P0003,0,1,4,2,0,0,1,1
TMS13F1304P0003,0,1,4,2,0,0,1,1
TMS13F1304P0003,0,1,2,NA,0,0,1,1
TMS13F1304P0003,0.45,3,2,NA,0,0,1,1
TMS13F1304P0003,0,1,2,NA,0,0,1,1
TMS13F1304P0003,0.1,3,4,NA,0,0,1,1
TMS13F1304P0003,0.4,2,4,NA,0,0,1,1
TMS13F1304P0003,0,1,4,NA,0,0,1,1
TMS13F1304P0003,0.47,2,2,4,0,0,1,1
TMS13F1304P0003,1,2,5,4,0,0,1,1
TMS13F1304P0003,0.47,2,2,3,0,0,1,1
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,1,2,4,NA,NA,0,NA,1
TMS13F1304P0003,1,2,4,NA,NA,0,NA,1
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1304P0003,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,0,1,NA,NA,0,0,1,1
TMS13F1315P0008,0,1,NA,NA,0,0,1,1
TMS13F1315P0008,0,1,NA,NA,0,0,1,1
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,0.52,3,NA,NA,0,0,1,1
TMS13F1315P0008,0.31,2,NA,NA,0,0,1,1
TMS13F1315P0008,0.52,2,NA,NA,0,0,1,1
TMS13F1315P0008,0,1,4,2,0.3,0.1,3,2
TMS13F1315P0008,0,1,4,2,0,0,1,1
TMS13F1315P0008,0,1,3,2,0.1,0,3,2
TMS13F1315P0008,0.3,3,4,NA,0,0,3,1
TMS13F1315P0008,0.6,3,4,NA,0.1,0,3,1
TMS13F1315P0008,0.5,3,3,NA,0.2,0,3,3
TMS13F1315P0008,0,1,NA,NA,0.09,0,4,1
TMS13F1315P0008,0,1,NA,NA,0,0.16,1,2
TMS13F1315P0008,0,1,NA,NA,0,0,1,1
TMS13F1315P0008,0,1,NA,NA,0.03,0.17,3,3
TMS13F1315P0008,0,1,NA,NA,0,0.11,1,3
TMS13F1315P0008,0,1,NA,NA,0,0.22,1,3
TMS13F1315P0008,0,1,3,2,0,0.1,1,2
TMS13F1315P0008,0,1,3,2,0,0,1,1
TMS13F1315P0008,0,1,4,2,0,0,1,2
TMS13F1315P0008,0,1,2,NA,0,0,1,1
TMS13F1315P0008,0,1,1,NA,0,0,1,1
TMS13F1315P0008,0,1,2,NA,0,0,1,1
TMS13F1315P0008,0.5,2,4,NA,0,0,1,1
TMS13F1315P0008,0.1,2,4,NA,0,0,1,1
TMS13F1315P0008,0.1,2,4,NA,0,0,1,1
TMS13F1315P0008,0.6,2,2,3,0.05,0,2,1
TMS13F1315P0008,0.48,2,2,2,0,0,1,1
TMS13F1315P0008,0.52,2,2,3,0.14,0.07,2,2
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
TMS13F1315P0008,NA,NA,NA,NA,NA,NA,NA,NA
