leaf_name,plot_name,accession_name,plot_number,leaf_no,pedigree,block_number,rep_number,petiole length,leaf lobe length,leaf lobe width,lobe number
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,17,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,18,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,19,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,20,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,21,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,22,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,23,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,24,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,25,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,26,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,27,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,28,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,29,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1299P0007_128,TMS14F1299P0007,128,30,IITA-TMS-IBA993073/IITA-TMS-MM970806,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,1,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,21.5,15,4.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,2,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,26,16,4.3,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,3,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,23,13.4,4,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,4,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,19,15,4.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,5,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,17.7,16,4.5,6
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,6,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,22.5,16.5,4.8,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,7,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,22,16,4.7,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,8,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,9,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,24.5,16.3,4.7,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,10,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,29.5,14.5,4,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,11,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,12,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,13,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,14,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,15,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,16,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,17,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,18,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,19,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,20,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,21,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,22,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,23,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,24,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,25,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,26,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,27,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,28,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,29,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1306P0008_129,TMS14F1306P0008,129,30,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,1,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,11,11,3.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,2,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,3,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,4,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,15.5,10,3,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,5,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,14,10.5,3.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,6,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,11,11.5,4,3
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,7,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,15,11,3.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,8,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,15,10.7,4,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,9,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,11.5,13,4.3,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,10,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,11,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,12,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,13,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,14,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,15,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,16,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,17,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,18,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,19,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,20,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,21,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,22,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,23,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,24,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,25,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,26,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,27,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,28,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,29,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1049P0001_130,TMS13F1049P0001,130,30,IITA-TMS-MM970806/IITA-TMS-IBA000350,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,1,TMEB419/IITA-TMS-IBA30572,3,1,16,14,4,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,2,TMEB419/IITA-TMS-IBA30572,3,1,11,12.5,3.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,3,TMEB419/IITA-TMS-IBA30572,3,1,11,11,3,6
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,4,TMEB419/IITA-TMS-IBA30572,3,1,13.5,13.5,3.7,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,5,TMEB419/IITA-TMS-IBA30572,3,1,18,15.3,4.3,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,6,TMEB419/IITA-TMS-IBA30572,3,1,16,13.5,3.8,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,7,TMEB419/IITA-TMS-IBA30572,3,1,19,13,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,8,TMEB419/IITA-TMS-IBA30572,3,1,18,14,4,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,9,TMEB419/IITA-TMS-IBA30572,3,1,11,10.2,3,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,10,TMEB419/IITA-TMS-IBA30572,3,1,12,12.5,3.3,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,11,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,12,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,13,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,14,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,15,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,16,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,17,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,18,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,19,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,20,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,21,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,22,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,23,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,24,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,25,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,26,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,27,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,28,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,29,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,30,TMEB419/IITA-TMS-IBA30572,3,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132,TMS14F1159P0003,132,1,TMS13F1212P0058/TMS13F1154P0010,3,1,11.3,13,4,6
